#Sample interval: 8 ns
#Gate length: ch0: 280 ch1: 50
#Format:
#Channel;time/s;energy/channels;PSD or risetime
0;123.186022496;277;119
0;123.18624085971877;864;0
0;123.20438828000002;1145;25
0;123.22667025678126;7;62
0;123.23142753065626;265;0
0;123.23924450665626;100;2
0;123.242977808;211;129
0;123.256220224;392;0
0;123.25864291678127;246;0
0;123.26255339731252;151;86
0;123.26669187200001;217;0
0;123.30526553065626;108;34
0;123.30745819643751;1373;0
0;123.31478391481251;1364;0
0;123.31791273600001;66;0
0;123.33901520000002;64;222
0;123.36961331037502;9;13
0;123.37300416159377;256;116
0;123.39048115700002;501;0
0;123.41483581600002;168;245
0;123.41916609200001;181;0
0;123.431797458;134;0
0;123.45255472000002;200;0
0;123.45793806740627;1526;0
0;123.46477498400002;132;1
0;123.48153834931252;315;233
0;123.48847696318751;262;0
0;123.491477566;226;118
0;123.50311580800002;7;0
0;123.50725308800001;202;219
0;123.52243242675002;1320;83
0;123.52345288000001;133;13
0;123.53680085;554;0
0;123.54689418000001;367;0
0;123.547445174;1095;138
0;123.55789634131251;285;0
0;123.55838619600001;218;45
0;123.57096275600001;161;0
0;123.57684497600002;111;178
0;123.57933514559376;566;67
0;123.59915204;118;28
0;123.61366465890626;665;40
0;123.63637840000001;2;0
0;123.6508902;58;0
0;123.67030394000001;536;30
0;123.70255894540625;989;83
0;123.71977050400001;57;0
0;123.723872544;131;0
0;123.72749198237501;230;0
0;123.74101403287501;504;19
0;123.74525169484377;374;189
0;123.77103810078127;5;111
0;123.77884673200002;100;26
0;123.78896171200002;719;208
0;123.79782106400002;1629;229
0;123.80025256000002;53;0
0;123.80295113331252;188;201
0;123.81321415900001;385;77
0;123.81343531678128;243;0
0;123.86692527731252;166;0
1;123.81418368709376;6;85
0;123.86859472800002;264;43
0;123.89571091546877;5;161
0;123.89826693731251;284;0
0;123.91529000000001;140;0
0;123.94784814400002;185;0
0;123.95032010100002;382;0
1;123.89571109778126;4;184
0;123.96456623731251;159;0
0;123.98196394400001;199;0
0;123.99055554131252;140;118
0;124.023672196;94;0
1;123.9724220311875;668;194
0;124.026078768;168;0
0;124.03861339265625;6;207
0;124.07628961065626;191;140
0;124.081005184;32;40
0;124.08870924000001;192;0
0;124.0898428293125;190;201
0;124.09130904553126;569;141
0;124.10203925600001;176;0
0;124.10662676000001;40;0
0;124.11379641331251;139;122
0;124.12664276800001;130;233
0;124.13233195400001;252;0
0;124.14363791465627;148;0
0;124.15676624400002;101;2
0;124.18415820531251;4;0
0;124.18513570931252;156;0
0;124.18517631428128;350;122
0;124.20078025600002;70;2
0;124.20717857100001;396;0
0;124.27840761509377;964;54
0;124.28378291562503;1151;197
0;124.28804432900002;402;211
0;124.28814855200001;33;10
0;124.29892840000001;7;0
0;124.31316453065627;277;0
0;124.31573422800001;96;0
0;124.33030861600001;431;225
0;124.3322787413125;132;0
0;124.33442171731251;335;81
0;124.34993111465626;124;233
0;124.35589474400001;161;1
0;124.37631843678128;322;0
0;124.39567925065626;97;0
0;124.416918648;86;207
0;124.455273738;4;46
0;124.45729960112502;315;5
0;124.46047132100001;408;230
0;124.48411561865626;115;0
0;124.499885996;173;0
0;124.50035564000001;135;0
0;124.50582740678126;1093;93
1;124.2957477551875;599;211
0;124.522995472625;1392;0
0;124.54807717509377;722;0
0;124.55617942131252;384;0
0;124.59199968400002;5;0
0;124.59501554400002;132;0
1;124.54807713225001;3;0
1;124.64246267800002;7;128
0;124.63380872853126;792;0
0;124.67184637331252;163;180
0;124.67331547200001;210;16
0;124.70401521800001;6;140
0;124.70757492775002;1761;0
0;124.71866556800002;131;41
0;124.72115506000002;554;229
0;124.72534309600002;65;3
0;124.73035813865626;637;94
0;124.73523220000001;86;2
0;124.77292368900002;740;0
0;124.78616471387501;1621;104
0;124.797365432;120;0
0;124.83025950340627;796;160
1;124.7824831004375;340;222
0;124.84913037968751;8;179
0;124.87790434325001;695;0
1;124.86641488690626;4;128
0;124.89851066665626;158;1
0;124.938178156;158;0
1;124.936749835;130;0
0;124.93835536265625;151;0
0;124.95466968000002;154;113
0;124.95899590400002;151;0
0;124.98305774000002;5;0
0;124.98488875918751;559;0
0;125.01231544400002;143;65
0;125.02978477687502;546;173
0;125.03800791200001;93;42
0;125.04008174878128;270;70
1;124.94990822846877;695;197
0;125.04154134078128;214;0
0;125.06289218300002;479;180
0;125.121809784;6;0
0;125.13104503200002;199;240
0;125.132706432;121;0
0;125.13347405768751;838;6
0;125.163873136;99;53
0;125.18473405065626;303;82
0;125.19404413784376;733;0
0;125.22619972000001;433;0
0;125.23857411437501;4;11
0;125.24631468709376;458;200
0;125.25590073162502;871;0
0;125.26099777600001;54;0
0;125.2715938511875;231;0
0;125.288229012;669;0
0;125.3226004685625;327;0
0;125.33169761600001;45;6
0;125.33201837162501;534;0
0;125.33633528531251;191;197
0;125.35465474000003;378;0
0;125.36257173028127;445;1
0;125.38323292800001;6;0
0;125.41825210400002;56;0
0;125.44082981600002;101;0
0;125.44275410665627;130;13
1;125.32374117040628;7;229
0;125.46934610800002;122;1
1;125.47185841381251;5;0
0;125.47485750000001;55;110
1;125.49794144340628;45;128
0;125.497941448;68;0
1;125.50039862481252;323;0
0;125.50056206000001;66;3
0;125.52880969278127;4;239
0;125.55737033600002;319;65
0;125.55849474000001;103;0
0;125.59512754400001;248;163
0;125.60219544000002;211;0
1;125.51481912400001;4;255
0;125.60875049600001;36;6
0;125.62777680800001;119;1
0;125.63315206078127;331;0
0;125.67893279731251;5;0
0;125.68319374400001;32;42
0;125.71741942237502;258;0
0;125.72840913065626;124;0
0;125.73453623200001;154;193
0;125.73717217400001;239;125
0;125.74283788000001;242;0
0;125.74499715312503;255;0
0;125.76956719200001;109;0
0;125.81467866000001;9;4
0;125.81520936959376;267;0
0;125.82433256000002;51;0
0;125.82474399300003;462;0
0;125.82968308800002;73;150
0;125.84092935400001;319;115
0;125.86742944400002;112;126
0;125.88403975200002;32;7
0;125.90073306400001;446;1
0;125.90411804531252;152;110
0;125.93564374665627;7;203
0;125.93661647200001;125;1
0;125.97085146131252;93;0
0;125.97321497759376;1088;0
0;125.97502886800001;99;56
0;125.98831459600001;40;12
0;125.99894556000001;180;0
0;126.001592599;463;0
0;126.01859860000002;114;111
0;126.02296496637501;268;0
0;126.023820158;687;0
0;126.025885246;197;154
0;126.03442127340625;930;130
0;126.04875821600001;6;0
0;126.06707699253126;1036;0
0;126.079533272;177;155
0;126.081885724;132;155
0;126.08468656800001;189;0
0;126.087583186;195;0
0;126.10780036800001;62;0
0;126.16219155800002;151;112
1;126.15164336800002;65;0
0;126.17135312000002;1024;0
0;126.19939953600002;6;122
0;126.22701620621878;534;41
0;126.24720730968751;370;137
0;126.25016239200002;63;4
0;126.25065399743751;1067;0
0;126.28476324865626;638;32
0;126.28542785865626;90;0
0;126.34062265453126;7;0
0;126.34825210000001;234;31
0;126.38695930400002;119;30
0;126.39062575634375;558;188
0;126.43967215600001;80;21
0;126.443983836;199;240
0;126.44634042931251;5;0
0;126.4550805844375;1088;0
0;126.4755025013125;101;222
0;126.49108605518751;588;0
0;126.53046433600001;61;0
0;126.53823253200001;237;0
1;126.46783494550002;3;0
0;126.54241468000002;152;1
0;126.60757272318752;7;96
0;126.61182316800002;1057;149
0;126.62987200362502;560;0
1;126.57321859103126;224;221
0;126.63591128000002;183;197
0;126.63672522400002;216;40
0;126.65064865718752;1086;53
1;126.63672528825002;5;0
0;126.65922228465627;1988;0
0;126.67194464531252;167;0
0;126.67462946568752;902;0
0;126.689824838;159;0
0;126.71248657359376;584;0
0;126.73023938700001;8;200
1;126.67194480000002;27;0
0;126.73795790400001;144;0
0;126.75733929200001;113;29
0;126.75891427037502;408;173
0;126.760586208;201;252
0;126.76208318800002;82;206
0;126.78328644800001;113;0
0;126.82075090800001;79;0
0;126.8735032111875;6;167
0;126.89506971200001;96;0
1;126.73993802421876;6;244
0;126.89847528340627;439;0
0;126.92223674878126;291;0
0;126.93088182800001;209;162
1;126.921262866;4;232
0;126.93483055200001;182;0
0;126.96907398131252;178;245
0;126.97349547900001;476;97
0;126.98902787865627;6;0
0;127.02475670000001;119;61
0;127.02512440800001;96;0
0;127.02686339600001;144;0
0;127.04824986071877;1253;147
0;127.04931373200002;191;201
0;127.05866713065626;191;140
0;127.06094480000002;434;34
0;127.06612585600001;144;25
0;127.07395155200001;163;72
0;127.07446729600002;407;0
0;127.07779970400001;97;17
0;127.08717783731252;199;135
0;127.09901968400001;110;243
0;127.10316499200002;329;0
0;127.10340594800002;538;159
1;127.09780243075002;292;217
0;127.11560208362502;542;0
0;127.125850068;8;0
0;127.12593140643752;1993;252
0;127.15731419400001;190;177
0;127.18352241068752;2532;0
1;127.11703739481251;6;212
0;127.20494288800002;43;0
0;127.22657280800001;176;0
0;127.22802192931252;285;0
0;127.24496590400001;149;103
1;127.21214036;33;0
0;127.25821555731251;5;0
0;127.27990438665626;455;64
0;127.28299391415626;574;0
0;127.2865899951875;311;8
0;127.29250616;349;0
0;127.29520200078126;591;217
0;127.3125920191875;290;0
0;127.367328742;279;159
0;127.36908464265628;219;40
0;127.37438873500001;351;0
0;127.39619373600001;6;0
1;127.27463608418752;5;0
0;127.39969296531251;125;1
0;127.44358650740628;271;0
0;127.44400258746877;1289;0
0;127.47253759200002;80;139
0;127.47337729600002;48;0
0;127.50573807200001;66;208
0;127.55145189100001;5;72
0;127.56266228415626;1497;0
0;127.57537427200002;243;0
0;127.57764982168752;375;72
1;127.44108047540627;5;0
0;127.58266635200002;191;177
0;127.60741920000001;79;0
0;127.61861793437501;555;151
0;127.65374063600001;127;46
0;127.6555455710625;7;0
0;127.65962781600001;109;0
0;127.70991210000001;115;126
0;127.72121541065626;90;105
0;127.73017644800001;176;0
0;127.7677566844375;484;0
0;127.77447811200003;121;61
0;127.80458089600002;4;0
1;127.73823119668751;5;0
0;127.83436336000001;349;0
0;127.86693989065627;135;0
0;127.872554586;234;0
0;127.87943431821877;825;229
0;127.89409752887501;444;0
0;127.91623500600001;172;251
0;127.93160142918751;6;131
0;127.93520085;179;102
0;127.93599528800002;163;1
0;127.95005135265626;768;185
0;127.971918583;551;0
0;128.01727342400002;81;0
0;128.020810568;269;0
0;128.021096604;113;0
0;128.0240996;144;1
1;127.9894975013125;5;0
0;128.084696454;4;7
0;128.097458394;194;0
0;128.11381297600002;88;101
0;128.125152184;59;252
0;128.1436722373125;135;0
0;128.161408286;373;191
0;128.167454744;37;4
0;128.19934212353127;6;0
0;128.239397294375;507;0
0;128.298014876;96;0
0;128.34130641065627;6;0
0;128.36560283200004;90;222
0;128.3790229333125;188;111
0;128.42074828318752;216;138
0;128.42299414400003;82;73
1;128.231676137125;7;128
0;128.42835633600004;47;0
1;128.42843337040625;5;237
0;128.42843323200003;633;0
1;128.4354713716875;60;85
0;128.441168392;70;150
0;128.48207836;9;116
0;128.48367667;249;119
0;128.49498363553127;509;149
1;128.46249921065623;4;36
0;128.510272501;573;0
0;128.52648404;150;0
0;128.55462323400002;224;0
0;128.5577619973125;117;62
0;128.574279064;214;40
1;128.51327729065625;111;0
0;128.58048290315625;984;0
1;128.60823960800002;4;0
0;128.60946186400002;5;0
0;128.66226162400002;202;42
0;128.6969269231875;554;80
0;128.70973313940627;402;0
1;128.626722905125;71;64
0;128.719740916;116;0
1;128.71996363200003;36;0
0;128.72182985465628;336;0
1;128.732775470375;5;0
0;128.739002182;4;194
0;128.75006370878125;325;246
0;128.75372536800003;65;3
0;128.77547086;232;0
0;128.781014204;284;0
0;128.8002425951875;546;51
0;128.80226739200003;42;165
0;128.80430792800001;41;7
0;128.82066134400003;103;0
0;128.836507876;125;155
0;128.83955802399998;198;17
0;128.8716577173125;7;125
0;128.9238162271875;347;0
0;128.936322190375;277;11
0;128.956092696;138;180
0;128.969418446;203;1
0;128.97318484959376;213;219
0;128.974680584;235;24
0;128.993895284;160;74
0;129.009801884;5;244
0;129.04741699200002;130;88
0;129.04950238400002;45;184
0;129.05113254465627;551;0
0;129.06738486400002;104;3
0;129.07394001300003;451;0
0;129.07454810400003;214;1
0;129.0974054333125;710;0
0;129.10782876000002;406;0
0;129.109198168;121;61
0;129.11121430600002;193;0
0;129.1132203093125;606;0
0;129.12055900200002;224;120
0;129.12798340000003;140;63
0;129.13046670600002;4;0
0;129.13100483656254;418;72
0;129.22448831550003;1536;0
0;129.23894511600002;119;2
0;129.24216655821877;621;0
0;129.246713176;121;0
0;129.290262444;5;0
0;129.299972208;158;0
0;129.30329218478127;1584;0
0;129.33026939678126;270;70
0;129.372506388;217;0
0;129.385952228;57;222
0;129.39954335200002;5;0
0;129.40098563678126;274;90
1;129.279637692;112;0
0;129.416401984;228;62
0;129.4268367875;1179;123
0;129.44759931200002;236;255
0;129.45807552800002;79;0
0;129.45877988959376;255;0
0;129.48292049000003;424;0
0;129.50581314400003;101;1
0;129.50581620000003;33;40
0;129.50987425800002;202;0
0;129.5241450380938;922;32
0;129.53097693200002;142;65
0;129.55857555287503;9;0
0;129.55929653243754;825;0
0;129.55960533200002;96;56
0;129.56832430325002;624;0
0;129.58636059200003;165;244
0;129.5912626775938;502;252
0;129.59511388;64;160
0;129.6038678649375;1065;0
0;129.62509113600004;158;0
0;129.6293295554063;385;0
0;129.636501488;39;0
0;129.658085164;83;221
0;129.66118284265625;199;0
0;129.6654873710625;801;0
0;129.669740228;4;4
0;129.675860052;137;148
0;129.67891457865625;118;0
0;129.68403121199998;72;0
0;129.692205852;120;0
0;129.71609488265625;154;0
0;129.72237838184375;1217;0
0;129.75243014;183;130
0;129.76282152531252;173;1
0;129.76777429346876;1197;0
0;129.771525062;199;252
0;129.80301947200002;7;24
0;129.81389309065625;185;111
0;129.819406256;73;0
0;129.82706479865627;348;0
0;129.82922181600003;89;101
0;129.853685664;35;12
0;129.870020328;73;126
0;129.87347567;242;239
0;129.910384332;101;0
0;129.913419116;340;0
0;129.9137810293125;324;125
0;129.92308006600004;226;63
0;129.93604879000003;7;0
0;129.94343209712503;402;0
1;129.82425749843753;5;227
0;129.94903257968753;650;0
0;129.95275734;309;44
0;129.98190714740628;337;80
0;129.98641745331253;153;221
0;130.0193486757188;858;0
0;130.02146877600003;132;0
0;130.024921116;89;105
0;130.02572371400004;179;0
0;130.043936836;322;0
0;130.04447248456253;359;0
0;130.053855552;1216;141
0;130.058290304;266;112
1;129.9522887885625;5;0
0;130.059728988;100;42
1;130.074281520625;6;220
0;130.07748474665624;6;0
1;130.08343127362502;766;211
0;130.09948226078126;315;0
0;130.1205307053125;275;159
0;130.13807487490627;475;62
0;130.14156368000002;48;7
0;130.169439283;1336;99
0;130.190617984;32;28
0;130.20277870400002;226;0
0;130.221886248;4;232
0;130.238412232;95;2
0;130.241446896;164;110
0;130.26657307037502;270;74
0;130.27012293453126;1332;93
0;130.27797567000002;477;0
0;130.28331083065626;299;74
0;130.29433543200003;98;0
0;130.303098784;303;0
1;130.115997704;21;255
0;130.30327966131253;519;0
0;130.305190016;292;0
0;130.31368545000004;275;62
0;130.331064628;134;0
0;130.33464023162503;1093;0
0;130.33540112925002;1588;71
0;130.34149986100002;4;0
0;130.38098582;84;105
0;130.38951474;31;18
0;130.39433723200003;118;0
0;130.39947857759378;226;0
0;130.40096961400002;351;200
0;130.40839194131252;113;0
0;130.41322802718753;487;0
0;130.42383363384377;605;0
0;130.45287773981252;1106;0
0;130.4593184373125;195;0
0;130.463575236;147;86
0;130.47386600434376;10;8
0;130.477349344;44;4
0;130.48460644159374;247;163
0;130.488909528;218;226
0;130.490318792;94;0
1;130.43940729671874;6;85
0;130.50049038496877;1505;251
0;130.511770676;152;1
0;130.519750464;71;0
0;130.52686304;193;0
0;130.544650168;139;0
1;130.50511015940626;4;64
0;130.55800276;74;236
0;130.55868547028126;728;45
0;130.56449388359377;1241;207
0;130.5701290573125;560;127
0;130.57522191303127;1344;2
0;130.585969844;151;0
0;130.588062764;78;0
0;130.591894856;103;34
0;130.63586315759377;6;0
0;130.65705518000001;140;0
0;130.660080036;188;177
0;130.675858948;144;208
0;130.69906265600002;132;0
0;130.701246148;143;0
0;130.72553543200002;129;0
0;130.7347832135938;557;124
0;130.76669980765627;11;0
0;130.78145739109377;442;144
0;130.79158916600002;226;0
0;130.81801729303126;1380;5
0;130.8254569853125;259;236
0;130.83175659000003;224;0
0;130.8371567333125;135;0
0;130.88426408159376;7;12
0;130.895936412;136;0
0;130.897885721125;326;183
0;130.92876450400001;91;197
0;130.933499584;37;14
0;130.946149232;190;0
0;130.968592824;225;118
0;130.974192432;161;143
0;130.98815417999998;202;0
0;130.990996656;48;6
0;131.020268208;10;122
0;131.03538922665626;511;68
0;131.03608463906252;1580;80
0;131.05075665212502;1497;133
0;131.05276341500002;738;172
0;131.06159338968752;438;0
0;131.063695332;91;133
0;131.0804296053125;144;0
1;130.96133875340627;238;0
0;131.08778246906252;646;144
0;131.11508268000003;47;0
0;131.126618756;90;0
0;131.14080836000002;152;0
0;131.14095013600001;113;0
0;131.14725584800001;4;197
0;131.16006660800002;105;34
0;131.18263384800002;111;0
1;131.09293987884377;7;0
0;131.19389709200001;92;133
0;131.19432041331254;178;0
0;131.19609928965627;1497;0
0;131.19993613600002;148;0
0;131.23036326628127;323;0
0;131.257670574;1045;0
0;131.27885344;6;0
0;131.28572954799998;205;0
0;131.29491011599998;83;0
0;131.298874065125;336;0
1;131.1940255060625;4;196
0;131.30579953865623;177;168
0;131.34849972690625;859;11
0;131.373867944;211;0
0;131.383291552;83;206
0;131.399365216;31;25
1;131.32289175053126;5;0
0;131.40666049931252;527;0
0;131.42963135865625;6;0
0;131.43810782878126;223;0
0;131.456638203;381;0
0;131.47109811821878;1087;0
0;131.499963435125;1386;0
1;131.42838073809375;7;222
0;131.5066670173125;337;0
0;131.50732936362502;551;0
1;131.50732954265627;54;85
0;131.51339211715626;825;0
0;131.52724344;175;103
0;131.54466326400004;204;0
0;131.54956261600003;7;182
0;131.56983061865625;67;244
0;131.58149127200002;94;0
0;131.6004209234063;397;189
0;131.613418998375;225;0
0;131.62284936800003;68;0
0;131.62538305200002;199;1
0;131.631154404;136;1
0;131.64598439465624;176;0
0;131.67201950131252;147;127
0;131.68069676000002;5;124
0;131.6816573893125;130;88
0;131.68455855359375;295;0
0;131.68793756399998;613;0
0;131.695931472;427;0
0;131.69982441256252;336;78
0;131.700814624;63;0
1;131.65668453065624;761;206
0;131.72258945090627;653;0
0;131.725244006;478;0
0;131.73756132265623;205;16
0;131.75027189065625;145;0
0;131.75055513065624;117;254
1;131.72441276;5;0
0;131.758435944;100;130
0;131.76262961;277;198
0;131.76286053065624;271;90
0;131.76466381065623;150;103
0;131.767587252;78;0
0;131.79019562471876;649;0
0;131.81884290665624;10;140
0;131.84424320531252;184;0
0;131.845987188;84;2
0;131.85970566353126;1028;0
0;131.86168832;140;0
0;131.87046965865625;177;155
0;131.87957012959376;285;0
0;131.9290090778125;1090;69
0;131.933919204;101;0
0;131.94606872425004;858;192
0;131.95000424456254;7;47
0;131.96600265200001;112;2
0;131.96919182718753;607;0
0;131.97011125000003;182;155
0;131.97557624265627;173;0
0;131.97672123200002;126;155
0;131.98991267731253;134;0
0;132.017027036;157;74
0;132.063900624;238;0
0;132.06664571000002;202;42
0;132.067631656;34;17
0;132.08436164;13;0
0;132.09832273199999;34;0
0;132.10107008;202;252
0;132.10330447678126;246;5
0;132.11725897600002;528;0
1;132.031064913;393;245
0;132.12720208531252;180;169
0;132.14652015784375;5461;44
0;132.1678436893125;305;184
0;132.168979372;165;0
0;132.19456283465624;244;113
0;132.21334076265626;386;86
1;132.1465204568125;6;204
0;132.21495589518753;558;71
0;132.23779663100004;6;20
0;132.238509230375;250;205
0;132.24823379865626;296;230
0;132.25715106400003;35;9
0;132.280167204;139;0
0;132.28867468265625;140;0
0;132.29135277278127;512;0
0;132.32227981184377;1582;0
0;132.33432858062503;1408;221
0;132.33468819200002;1661;0
0;132.3392607147813;1828;125
0;132.34073046484377;24460;0
0;132.34076501600003;32;13
0;132.35034657790627;1587;239
0;132.35269462718753;7;0
0;132.37809145331252;183;0
0;132.39784067200003;253;0
0;132.41971151900003;1379;0
0;132.42442122;101;34
0;132.43492058400003;44;8
0;132.435468888;209;1
0;132.4739898213125;654;0
0;132.50388059465624;7;222
0;132.5180152271875;302;0
0;132.5433516990625;562;0
0;132.54806534665624;144;182
0;132.57705388665624;375;224
0;132.592009212;107;4
0;132.59514388265623;169;178
0;132.62323610400003;11;56
0;132.62455201843753;648;91
0;132.62702358931253;198;0
0;132.62734256800002;86;197
0;132.632353172;97;53
0;132.63553696443753;549;0
0;132.64143517600002;1052;137
0;132.64913105331252;454;0
1;132.5035536053125;5;85
0;132.663682324;181;0
0;132.68554211918752;554;80
1;132.67277865843752;3;0
0;132.696022048;79;92
0;132.698588112;161;0
0;132.71599555959375;2087;0
0;132.72435205600001;116;0
0;132.72445168709376;519;60
0;132.740193932;124;126
0;132.75441153465627;5;78
0;132.78828124928128;1924;182
0;132.79672772700005;519;171
0;132.7985556653125;326;183
0;132.81445030865626;704;0
0;132.81873000800002;68;208
0;132.83581189800003;213;118
0;132.83739665331254;201;0
0;132.83947101437502;560;71
0;132.85132306665625;304;0
0;132.87273837065626;175;0
0;132.87426075140624;730;0
0;132.88235960159375;242;0
0;132.88284561;186;0
0;132.970596256;6;0
0;132.97590642325002;536;0
0;133.016748672;1586;0
1;132.967023654;21;0
1;133.05448540478125;7;0
0;133.040184412;9;0
1;133.06790468265626;122;36
0;133.0770730195;1628;0
0;133.07823090834376;558;0
0;133.08066144265626;158;143
0;133.082212118375;278;119
0;133.092087536;198;252
0;133.09640574959377;1096;69
0;133.101497246;826;0
0;133.106262054;417;0
0;133.13422048146876;1380;0
0;133.15380534800002;99;0
0;133.15529330200002;181;122
0;133.16595621015625;4;0
0;133.19137298665626;325;9
0;133.19550332671878;1377;0
0;133.19808210050005;876;255
0;133.19971835731252;125;0
0;133.23271627359378;584;0
0;133.24566169690627;1203;0
0;133.25134067599998;124;217
0;133.3132762370625;5;14
0;133.32255422078126;217;219
0;133.3290672533125;174;172
0;133.356557286375;167;98
1;133.21244879343752;53;85
0;133.35826399200002;289;0
0;133.39792407599998;235;5
0;133.405964316;362;0
0;133.41288669600002;206;167
0;133.427613682125;7;0
0;133.435983442;187;0
0;133.442148696;94;0
0;133.4568007;60;110
0;133.480631532;429;0
0;133.51723628228126;406;70
0;133.52598894121874;1375;0
0;133.531488516;85;0
0;133.54739722400004;263;202
0;133.57034561065626;4;0
0;133.57838756456252;287;0
0;133.590168096;198;112
0;133.59137161900003;481;140
0;133.61218843065626;210;218
0;133.62392169865626;159;236
1;133.52234236143752;7;0
0;133.62550635837502;282;91
0;133.649661156;547;0
0;133.65404654628125;525;0
0;133.66904966543754;535;0
0;133.67873363599998;193;0
0;133.68196947862498;1764;0
0;133.68420608478124;313;0
0;133.69215125484376;314;136
1;133.64840929731247;4;230
0;133.697159068;7;0
0;133.72129575821876;682;107
0;133.730289344;239;6
1;133.72129579753127;5;85
0;133.730716704;228;0
1;133.75904763359375;31;0
0;133.759048024;103;2
0;133.782972029;887;0
0;133.79335225118749;189;0
0;133.797910584;85;0
0;133.80512729;248;0
0;133.80959779884375;475;0
0;133.85948969065626;10;18
0;133.87542645940627;381;0
0;133.90595143359377;282;208
0;133.910886491;755;0
0;133.9568807453125;373;44
0;133.96411549800004;8;197
0;133.96586268071877;603;43
0;133.97915170400003;85;105
0;133.979894461125;1590;239
0;134.01480920531253;160;0
0;134.016141532;555;0
0;134.04793072265625;181;0
0;134.049877408;72;0
0;134.091796272;97;17
0;134.09464169009374;1017;0
0;134.13428859768752;7;0
0;134.13588179465623;323;0
0;134.137977912;206;65
0;134.140403464;71;0
0;134.15017990799998;156;46
1;134.05140701778123;1406;182
0;134.15751905800002;229;15
1;134.17447081809374;3;0
0;134.174667916;139;148
0;134.20735936478124;273;0
0;134.246668028;5;35
0;134.246895508;695;241
0;134.250288208;40;0
0;134.2572096373125;135;0
0;134.2655480690625;582;0
0;134.28152263525;1180;235
0;134.287994448;209;0
0;134.28819385065626;132;225
1;134.17923077731248;34;0
0;134.31468056000003;139;197
0;134.3347320464375;1943;115
0;134.352933428;134;1
0;134.35733435000003;257;0
0;134.36654763;6;0
0;134.37578872800003;63;0
0;134.390848921125;367;0
0;134.40355837865627;139;25
0;134.40551113550003;897;90
0;134.42000300478128;272;0
0;134.45598146603126;2184;0
0;134.47066473200002;65;0
0;134.472756604;211;217
0;134.4735177253125;144;1
0;134.4956129;162;18
0;134.532397606;4;0
0;134.54592571968752;1590;115
0;134.551203284;245;0
0;134.557722776;92;17
0;134.55880947637502;1648;0
0;134.5633422;73;0
0;134.56547083865627;869;0
0;134.571174584;34;9
0;134.58167332478124;321;0
0;134.585927424;96;212
0;134.60504117953127;1565;194
1;134.59293646665625;3;233
0;134.62125048531252;1500;133
0;134.64518916;9;0
0;134.65420756;147;0
0;134.689073312;93;82
0;134.698477176;255;154
0;134.72240453865626;141;0
0;134.7463286933125;1380;155
0;134.780132712;8;0
0;134.78419169465627;308;0
0;134.78978016800002;78;139
0;134.8077708296875;417;0
0;134.808339318;219;0
0;134.83686962000002;103;56
0;134.837021222375;226;171
0;134.83949641331253;148;0
0;134.86155623265628;713;6
0;134.868944332;129;1
0;134.8867345005625;752;11
0;134.896305912;30;36
0;134.954917836;5;0
0;134.99735010665623;157;0
0;135.02371028800002;131;0
0;135.042105816;7;0
0;135.05756990931252;143;180
0;135.07238529878128;1151;0
0;135.08781133331252;426;127
0;135.11353245065624;118;0
0;135.122220152;354;65
0;135.123170438375;199;0
0;135.13368604000001;1499;34
0;135.137015148;48;0
0;135.14226789600002;381;0
1;135.04784240353126;5;128
0;135.16273291359377;265;0
0;135.20817020871877;4;0
0;135.223559238;215;171
0;135.24258372800003;223;0
0;135.251976534;219;0
0;135.30601742;2;0
0;135.3229987976875;399;0
0;135.36688788;49;0
0;135.36802146665624;316;0
0;135.37326778;202;86
0;135.3835068671875;241;0
0;135.41440397065625;199;112
0;135.4221249363125;1487;0
0;135.42322519731252;135;148
1;135.3353404036875;4;207
0;135.42915644143753;558;71
0;135.47988505759375;3;0
0;135.48977688531252;209;162
0;135.49088823359375;1130;0
0;135.493059576;141;146
0;135.5146097;123;250
0;135.51613600628127;2655;0
0;135.52678412;89;0
0;135.5299374933125;558;0
0;135.53073403200003;168;0
0;135.5417789533125;283;249
0;135.57344051465626;5;1
0;135.608147851;433;0
0;135.61091257453128;566;253
0;135.61255785940628;345;0
1;135.47988497000003;4;64
0;135.62390392500004;846;191
0;135.62536199084377;399;0
0;135.63126879731252;327;125
0;135.63156281800002;149;124
0;135.63418300600003;140;0
0;135.649343321125;285;0
0;135.65166482;120;0
0;135.68583325446875;975;0
0;135.719500152;3;0
1;135.62536203856249;7;203
0;135.74745279465623;379;0
0;135.791986254;353;0
0;135.795358056;35;0
0;135.80365932;807;0
0;135.80791665925;1382;0
0;135.84290416800002;6;227
0;135.84399889600002;71;245
0;135.84646396800002;147;103
0;135.849895392;255;0
0;135.862211492;77;190
0;135.86804567000001;172;0
0;135.880764382375;513;0
0;135.88886290665624;183;90
1;135.75538466753125;4;230
0;135.89875518;130;0
0;135.89934826665626;293;0
0;135.919998544;132;197
0;135.937610328;108;34
0;135.9424313813125;179;251
0;135.94455373865625;164;0
0;135.9604358313125;1124;245
0;135.98091072478127;5;159
0;135.98310735093753;1537;0
0;135.994616376;157;192
0;136.00571602400004;115;0
0;136.017204934;914;0
0;136.04199236300002;428;23
0;136.06868666690627;553;0
1;135.89934832375;5;202
1;136.09675314078123;4;0
0;136.074712304;389;0
0;136.14059232878125;5;229
0;136.1500287111875;594;0
0;136.16439222665625;90;0
0;136.171627718375;256;42
